ID ,name ,category ,main_category ,currency ,deadline ,goal ,launched ,pledged ,state ,backers ,country ,usd pledged 
1003259197,Through Your Door - Feature Film Finishing Funds,Narrative Film,Film & Video,USD,7/9/2012 22:52,5000,6/7/2012 1:55,5040.18,successful,48,US,5040.18
1003262687,"Decorative Oxygen Tank Bags by AmariJade, Inc.",Fashion,Fashion,USD,2/27/2014 8:59,10000,1/29/2014 21:28,216,failed,8,US,216
1003276918,fig Films Presents: Bear Down (Canceled),Documentary,Film & Video,USD,3/4/2013 21:45,70000,1/9/2013 13:57,1081,canceled,25,US,1081
1003279532,Commit Suicide,Nonfiction,Publishing,USD,11/1/2015 15:09,100000,10/2/2015 15:09,15,failed,1,US,15
100328540,The Scarf Cuff,Fashion,Fashion,USD,4/6/2014 20:13,5000,3/7/2014 20:13,585,failed,5,US,585
1003293246,Behold The Uprising EP,Music,Music,USD,3/12/2013 3:15,1500,1/11/2013 4:15,240.77,failed,14,US,240.77
1003294350,We Did It For You! - a historical musical (Canceled),Theater,Theater,USD,10/21/2011 4:04,21500,9/21/2011 4:04,630,canceled,3,US,630
1003298216,JOHNNY STRANGE,Comics,Comics,USD,9/5/2011 8:57,9000,6/7/2011 8:57,250,failed,8,US,250
1003308182,The Panini Company,Restaurants,Food,GBP,3/18/2016 17:44,275000,2/17/2016 18:44,3,failed,3,GB,4.33103547
1003312804,Legendary Warriors Productions,Film & Video,Film & Video,USD,2/26/2016 23:45,25000,12/28/2015 23:45,1,failed,1,US,1
1003329858,"A Statue of the ""DOC"" to the U.S.Marines, The Corpsman!",Sculpture,Art,USD,4/5/2014 22:20,117000,3/6/2014 22:20,125,failed,3,US,125
1003330319,StageCoach Mary,Documentary,Film & Video,USD,4/29/2016 11:55,30000,3/30/2016 11:55,4,failed,4,US,4
1003338175,Knot App,Apps,Technology,USD,4/8/2016 3:38,4860,3/9/2016 3:38,0,failed,0,US,0
1003343308,"PowerBark-""Meal on the Run for the Dog on the Go""",Food,Food,USD,6/13/2014 23:03,5000,5/14/2014 23:03,2186,failed,25,US,2186
1003346672,Tenacious Exclusive Scott Tolleson Uncle Argh NOIR Mini Qee,Product Design,Design,USD,5/2/2012 3:00,7770,3/8/2012 0:41,8660,successful,156,US,8660
1003353231,Centennial Armenian Genocide T-Shirt,Apparel,Fashion,USD,4/15/2015 8:59,6000,3/14/2015 0:41,55,failed,3,US,55
1003356565,mini flashlights and fire starters,Art,Art,USD,2/26/2016 22:12,4500,1/27/2016 22:12,136,failed,3,US,136
1003357844,"""It's bigger on the inside""",Architecture,Design,USD,10/19/2015 5:27,35000,9/19/2015 5:27,249,failed,9,US,249
1003362350,Lololi,Digital Art,Art,USD,8/23/2016 20:01,6907,7/24/2016 20:01,10,canceled,2,US,0
1003362537,Jordon Bould Butcher Blocks,Product Design,Design,USD,2/13/2016 2:40,5000,12/30/2015 2:40,5850,successful,44,US,5850
1003365384,WE ARE NOT ALONE,Shorts,Film & Video,USD,10/17/2010 20:36,3000,9/17/2010 20:36,265,failed,7,US,265
1003366986,SOMASOL Vegan Balms Production Space (Canceled),DIY,Crafts,USD,4/10/2016 22:32,2000,3/11/2016 22:32,0,canceled,0,US,0
1003381,SoMo: The Mixtape,Pop,Music,USD,7/19/2012 5:59,10000,6/21/2012 4:45,1159,failed,30,US,1159
1003405223,The 2016 Living in Georgina Calendar (Canceled),Calendars,Publishing,CAD,12/12/2015 5:59,2500,11/24/2015 16:09,185,canceled,13,CA,138.244062
1003413226,The Little Women Graphic Novel Project,Comics,Comics,USD,9/2/2012 16:00,6000,8/3/2012 16:00,5325,failed,188,US,5325
1003413796,Joy Ike is Recording Her 3rd Full-Length Album! Lets Do It!,Pop,Music,USD,7/16/2012 6:00,10000,6/6/2012 8:00,12760.31,successful,242,US,12760.31
1003424923,The Adults,Drama,Film & Video,USD,11/4/2014 3:10,4000,10/6/2014 3:10,4266,successful,28,US,4266
100343348,Bohemian Book Project,Children's Books,Publishing,USD,6/18/2011 17:24,3000,5/19/2011 17:24,3026.75,successful,41,US,3026.75
1003434687,The Viking Hood - Alive and Kicking!,Apparel,Fashion,NOK,3/18/2016 11:35,20000,2/17/2016 12:35,20050,successful,30,NO,2330.426137
1003436789,A Tenor's Journey To The German Lands,Classical Music,Music,USD,7/1/2015 2:10,1000,5/7/2015 9:01,1000,successful,9,US,1000
1003441266,"Vanilley Bean Treats! For life's ""sweet"" moments!",Food,Food,USD,12/25/2012 1:41,1500,11/20/2012 1:41,100,failed,3,US,100
1003442902,"Wheeling, Careening, and Wandering through the EMP",Dance,Dance,USD,4/11/2014 10:05,850,3/12/2014 9:05,875,successful,24,US,875
1003447204,Fireball Newsflash Crosswords 2015-16,Puzzles,Games,USD,4/4/2015 20:00,8450,3/18/2015 1:30,8376,failed,369,US,8376
1003449040,Kung Fu Bellydance Masters ????????,Narrative Film,Film & Video,USD,2/19/2012 3:26,10000,1/20/2012 3:26,10451.52,successful,76,US,10451.52
1003458038,ONE WORLD - ONE YEAR,Documentary,Film & Video,USD,8/14/2014 7:07,68000,7/15/2014 7:07,507,failed,4,US,507
1003462608,Naturalia - Young Adult Book! Surprise for my girlfriend,Young Adult,Publishing,EUR,7/3/2016 1:04,5000,6/3/2016 1:04,166,failed,4,BE,184.6087461
10034684,Chop Sooey Charm Pins,Art,Art,USD,12/21/2016 5:00,520,11/20/2016 18:13,339,live,8,US,272
1003478705,The Wheelhouse: A Farm to Table Restaurant in St Joseph IL,Restaurants,Food,USD,9/15/2016 16:57,10000,8/16/2016 16:57,10205,successful,43,US,4435
1003481542,Air.Air! ~ Portable Air Quality Detector,Technology,Technology,USD,10/20/2013 15:26,20000,9/3/2013 15:26,21613.47,successful,292,US,21613.47
10034874,Igneos: The Last Phoenix - Aerial Combat Adventure Game,Video Games,Games,CAD,2/19/2015 17:02,40000,1/15/2015 17:02,5840,canceled,173,CA,4873.920686
1003490202,"Artlysium Presents ""The Broken World Project"" by Bryan Hill",Performance Art,Art,USD,3/7/2016 8:11,11000,2/6/2016 8:11,0,canceled,0,US,0
100349058,IronSaga,Video Games,Games,CAD,8/15/2016 18:34,500,7/14/2016 18:34,64,canceled,5,CA,32.17261698
1003494681,ONE,Shorts,Film & Video,USD,10/12/2014 8:00,10000,8/30/2014 9:06,1050,failed,8,US,1050
1003497710,Tableau Vivant of The Delirium Constructions - GLOBAL TOUR,Performance Art,Art,USD,6/30/2012 17:47,100000,5/31/2012 17:47,50230,failed,257,US,50230
1003499986,Seth's Pineapple Mango Salsa,Vegan,Food,USD,12/31/2014 19:36,5000,11/27/2014 1:10,125,failed,2,US,125
1003500295,Day X,Photobooks,Photography,GBP,12/20/2016 1:00,2000,11/22/2016 10:11,1318,live,20,GB,61.681563
1003500859,I Can't Believe It's Not Potato Salad ! (Canceled),Cookbooks,Food,GBP,8/10/2014 13:35,10,7/11/2014 13:35,12,canceled,3,GB,20.5868982
1003503289,One Day at a Time: 365 Days of Photographs,Photography,Photography,USD,7/3/2013 1:17,10850,6/3/2013 1:17,1890,failed,49,US,1890
1003506524,Free World Brand Clothing Co.,Fashion,Fashion,USD,10/24/2014 7:34,1500,9/24/2014 7:34,0,failed,0,US,0
1003506965,"""Planet Hell"" - Post-Apocalyptic Web Series",Webseries,Film & Video,USD,7/2/2014 1:23,40000,5/3/2014 1:23,5,failed,1,US,5
1003509297,Little Falcon Needs Your Help!,Music,Music,USD,4/24/2012 19:22,3000,3/25/2012 19:22,725.5,failed,12,US,725.5
1003514666,Customizable 3D Printed Miniatures,Tabletop Games,Games,USD,6/19/2015 17:30,30000,5/20/2015 17:30,3351,failed,59,US,3351
1003515712,Short Defender ©,Video Games,Games,USD,6/17/2015 23:34,250000,5/18/2015 23:34,75,failed,1,US,75
1003521001,"HEYA Toothbrush Holder...simple & clean, keep bacteria away!",Product Design,Design,USD,5/18/2016 17:59,2000,4/21/2016 10:28,58,failed,5,US,58
1003523496,Imminent,Shorts,Film & Video,USD,10/2/2011 6:46,5000,9/2/2011 6:46,5002,successful,47,US,5002
1003523631,She Had Love On Her Tongue & Death In Her Eye,Art Books,Publishing,USD,9/25/2015 21:07,8994,8/26/2015 21:07,3139,failed,49,US,3139
1003523647,Pocket Parking Meter,Apps,Technology,USD,2/26/2015 17:46,4000,2/11/2015 17:46,7,failed,3,US,7
1003525413,Mechabrick - A Minifig/Mecha board game and models,Tabletop Games,Games,GBP,11/13/2013 21:22,13000,10/14/2013 21:22,20459,successful,301,GB,32643.10376
1003538517,Pollock l’acchiappa-panzane,Video,Journalism,EUR,8/1/2015 0:00,10000,6/30/2015 8:04,11516.99,successful,228,IT,12682.17781
1003539829,Unconditional Hope -  A Survivors Story.,Documentary,Film & Video,USD,12/29/2012 2:00,40000,11/26/2012 21:14,45155,successful,411,US,45155
1003548564,Finishing The Amish Appeal,Fiction,Publishing,USD,2/28/2012 17:08,3500,2/18/2012 17:08,520,failed,8,US,520
1003558634,Gamerline Clothing (Starter Business need your help!!),Product Design,Design,GBP,6/13/2016 1:09,1000,4/14/2016 1:09,0,failed,0,GB,0
1003560849,Fake Logo is Making Real Music (Canceled),Hip-Hop,Music,USD,8/12/2013 7:05,1000,7/10/2013 7:05,0,canceled,0,US,0
1003561048,Sports And The City,Webseries,Film & Video,USD,9/1/2012 8:59,10000,8/13/2012 20:00,2350,failed,38,US,2350
1003561611,Vyu360™ 4K ProCam,Camera Equipment,Technology,USD,11/15/2016 20:50,9000,10/13/2016 22:24,30126,successful,164,US,3035
1003570206,Sinners III Supernatural/Horror Comic - Night at the Motel,Comic Books,Comics,GBP,12/7/2016 0:34,1200,11/4/2016 0:42,1416,live,83,GB,537.0897825
1003572906,EZ Master: Double Boiler Attachment for Stand Mixer,Design,Design,USD,7/9/2012 18:00,100000,5/11/2012 1:49,4737,failed,40,US,4737
1003583457,"Shakespeare!! To fund or not to fund, that is the Question?",Plays,Theater,USD,4/11/2015 21:22,250,3/12/2015 20:22,251,successful,8,US,251
1003583595,The Monkey's Other Paw,Publishing,Publishing,USD,9/23/2012 2:14,2200,8/24/2012 2:14,250,failed,7,US,250
100358406,Charlie vs Goliath,Documentary,Film & Video,USD,9/2/2016 2:00,40000,8/3/2016 21:54,40546,successful,267,US,25
100359228,Wireless Touchpad for Console Gaming Controllers (Canceled),DIY Electronics,Technology,USD,8/14/2014 18:13,100000,7/12/2014 18:13,162,canceled,3,US,162
1003596506,"New Madysin Hatter EP, To Be Titled ""Pretty Little Fool""",Pop,Music,USD,12/1/2010 21:00,1800,9/21/2010 1:30,2179,successful,30,US,2179
1003616594,Release The Black Heart Album.,Metal,Music,DKK,7/16/2015 14:26,10000,6/16/2015 14:26,375,failed,5,DK,56.3521575
1003629045,Chase Goehring debut EP,Music,Music,USD,3/21/2016 6:00,3000,2/23/2016 3:09,3660.38,undefined,0,"N,""0",
1003637092,Bad Day Blues...,Blues,Music,GBP,9/12/2016 23:00,3000,8/13/2016 23:00,70,failed,2,GB,0
100365021,Pappino - Dein Foto auf einem recyceltem Kartonrahmen,Product Design,Design,EUR,5/27/2015 10:00,2500,5/12/2015 10:05,218,failed,15,DE,243.2636603
1003666213,"""The Coach"" The Life and Times of Shawn Tompkins",Documentary,Film & Video,USD,10/26/2011 3:20,45000,9/11/2011 3:20,1,failed,1,US,1
1003666645,Life Online,Film & Video,Film & Video,USD,5/6/2012 18:00,300000,4/6/2012 17:22,1,failed,1,US,1
1003666946,The Promise - Tempus Films,Drama,Film & Video,GBP,3/27/2015 21:23,1000,2/25/2015 22:23,1106,successful,21,GB,1707.796875
1003677068,Kingdom: The Angelic War Card Game,Tabletop Games,Games,USD,2/21/2014 17:01,27000,1/7/2014 17:01,38186,successful,603,US,38186
1003708660,April Alayne Studio.,Illustration,Art,USD,6/2/2016 8:59,15000,5/1/2016 18:21,18280,successful,249,US,18280
1003709180,ULTRA WAY COOL TEACHING PUPPETS,Performance Art,Art,USD,12/10/2015 14:03,2000,11/10/2015 16:47,2688,successful,30,US,2688
100371737,Chain Mail Creations,Crafts,Crafts,USD,11/16/2014 15:47,750,10/17/2014 15:47,240,failed,6,US,240
1003723279,3D Film - The Perfect Divorce,Shorts,Film & Video,USD,10/30/2013 20:21,4000,10/4/2013 20:47,200,failed,1,US,200
1003727338,An Above Average Grilled Cheese,Bacon,Food,USD,8/9/2014 5:18,20,7/10/2014 5:18,0,failed,0,US,0
1003742402,Supplicant - The Age of Dissidence,Fiction,Publishing,USD,9/1/2014 6:15,3000,8/2/2014 6:15,15,failed,1,US,15
1003743392,Diarios de Viaje: Película,Experimental,Film & Video,EUR,3/12/2016 15:26,1115,2/11/2016 15:26,2,failed,2,ES,2.25879972
100375774,Sandia Creek Sustainable Farms & Community Support Project,Community Gardens,Food,USD,6/11/2016 5:42,175000,5/12/2016 5:42,120,canceled,4,US,120
1003757970,Alé Garza's H.A.R.D.CORE!!!,Comics,Comics,USD,11/1/2011 11:11,25000,10/2/2011 12:11,0,failed,0,US,0
1003760463,Kind Minds & Wise Souls... Launch Our Next Collection!!!,Fashion,Fashion,USD,9/25/2013 19:45,20000,8/26/2013 19:45,110,failed,4,US,110
1003761602,Bring the Seattle Geekly podcast back!,Radio & Podcasts,Publishing,USD,9/13/2013 19:28,3000,8/14/2013 19:28,3368,successful,76,US,3368
1003769496,Galactic Princess,Video Games,Games,GBP,3/16/2014 20:00,20000,2/14/2014 21:00,34180,successful,2108,GB,56812.70434
1003770739,La Feria Concreta: A Documentary Film Installation,Documentary,Film & Video,USD,5/5/2014 21:15,10000,4/5/2014 21:15,11515.91,successful,91,US,11515.91
1003775790,Debut Original Album by Mindy Stratton,Faith,Music,USD,2/15/2015 6:59,5000,1/9/2015 21:29,5475,successful,24,US,5475
1003778636,Night_Rider,Horror,Film & Video,USD,6/28/2014 1:04,600,6/23/2014 1:04,200,failed,2,US,200
1003793542,Xybears The Last Heroes,Science Fiction,Film & Video,USD,12/10/2014 20:43,1000000,10/11/2014 20:43,25,failed,1,US,25
1003794504,ARCHIVE The WarHood Odyssey,Comic Books,Comics,USD,3/31/2016 14:39,1000,3/1/2016 14:39,1215,successful,36,US,1215
100379732,VAUDEZILLA! Chicago Burlesque Coloring Book by Matt Hansel,Illustration,Art,USD,1/30/2015 19:29,600,12/31/2014 19:29,1026,successful,37,US,1026
1003801298,Homestyle: Video Installation at Delicious Spectacle,Art,Art,USD,4/11/2014 6:00,700,4/2/2014 19:38,702,successful,11,US,702
1003804028,4 Color Press for 5th Street Garment Company,Fashion,Fashion,USD,10/11/2013 22:51,800,9/11/2013 22:51,0,failed,0,US,0
1003804552,Maltese Brewing Company,Drinks,Food,USD,3/1/2015 2:23,10000,1/30/2015 2:23,10164,successful,53,US,10164
1003813966,Hollow,Video Games,Games,USD,11/14/2013 22:08,60,10/15/2013 22:08,198,successful,24,US,198
1003829191,The Perfect Plan,Drama,Film & Video,EUR,2/13/2016 23:24,3000,1/14/2016 23:24,0,failed,0,DE,0
1003830843,Dionysius Games - Indy Games for everyone.,Tabletop Games,Games,USD,4/23/2012 0:12,450,3/23/2012 23:12,607,successful,25,US,607
1003832819,Desktop CNC Compact Mill & Drill (Canceled),Gadgets,Technology,USD,5/10/2015 20:19,65000,4/10/2015 20:19,175,canceled,3,US,175
1003835559,EZ-CARSEAT making child car seats EZ (Canceled),Fabrication Tools,Technology,USD,6/30/2016 20:00,60000,5/25/2016 21:13,446,canceled,21,US,446
100385010,Music Production,Electronic Music,Music,GBP,3/13/2016 11:37,1000,2/12/2016 12:37,0,failed,0,GB,0
1003851620,Markus Mann Music - CD production and Tour,Pop,Music,USD,11/4/2011 17:00,12000,10/5/2011 17:09,175,failed,5,US,175
1003856570,Tropical Bat Houses,Design,Design,USD,3/4/2013 0:06,2000,2/2/2013 0:06,2516.24,successful,56,US,2516.24
1003865687,Wade in the Water Gallery,Fine Art,Photography,USD,6/30/2014 18:45,2000,6/3/2014 4:43,15,failed,2,US,15
1003865949,Woodland Banners Poetry Walk,Installations,Art,USD,7/30/2015 0:01,1400,6/30/2015 0:01,1671,successful,43,US,1671
1003868419,No Soul To Take's 2nd EP Record,Music,Music,USD,2/13/2012 4:00,600,1/4/2012 10:18,0,failed,0,US,0
1003886618,"""Home is Where The Jug Is"" Decal, T-shirt, Trophy & Tailgate",Graphic Design,Design,USD,9/20/2013 18:40,4040,9/6/2013 23:24,5198,successful,70,US,5198
1003889504,Battle for Orion 2,Video Games,Games,USD,9/1/2016 12:22,5000,8/2/2016 12:22,71,failed,5,US,15
1003899141,Pretty the Ugly at AWP,Poetry,Publishing,USD,1/20/2014 22:00,800,1/14/2014 3:40,200,failed,7,US,200
1003900292,HOMEBOUND the film...Transforming the image of Latinos.,Documentary,Film & Video,USD,1/29/2011 7:38,150000,12/29/2010 7:38,23098,failed,135,US,23098
1003901425,Nepenthe: A Short Film,Horror,Film & Video,USD,2/21/2015 2:36,550,1/21/2015 16:30,590,successful,12,US,590
1003904501,"""Jesus and the Homeless Woman"" From clay to Bronze",Sculpture,Art,USD,4/9/2012 19:45,16000,2/29/2012 19:45,5846,failed,8,US,5846
1003906010,English for Immigrant Children - English as a 2nd Language,Children's Books,Publishing,USD,12/11/2014 2:00,24000,11/8/2014 1:03,626,canceled,6,US,626
1003909472,Audio the Heroin-Chic Cyber-Doll,Electronic Music,Music,USD,9/28/2013 18:50,7500,8/19/2013 18:50,210,failed,2,US,210
1003928652,Self Produce My Debut Album,Indie Rock,Music,USD,5/10/2013 21:17,400,3/11/2013 20:17,5,failed,1,US,5
1003928906,The Bizarre Case of the Globular Gullet,Animation,Film & Video,USD,11/10/2015 23:42,400000,10/10/2015 4:29,24165,failed,17,US,24165
1003933374,Earth Wall II - Rammed Earth Sculpture,Art,Art,USD,4/28/2011 20:34,3500,3/28/2011 20:34,4540,successful,63,US,4540
1003938077,Two Boys and a Bow Tie Tour,Music,Music,USD,4/29/2012 9:03,2200,3/30/2012 9:03,4746.69,successful,59,US,4746.69
1003940608,"""Inches"" - A Short Film",Shorts,Film & Video,USD,5/6/2013 20:11,1500,4/6/2013 20:11,376,failed,14,US,376
1003946946,TeslaTronix- Tesla Power For The Masses,Hardware,Technology,USD,3/7/2013 1:27,2500,2/5/2013 1:27,38946.01,successful,463,US,38946.01
1003953048,Lightbook (Canceled),Hardware,Technology,USD,7/27/2015 22:37,80000,6/22/2015 22:37,0,canceled,0,US,0
100395799,INSPIRE X SOUND,Experimental,Film & Video,CAD,11/7/2014 23:09,2000,10/8/2014 23:09,2020,successful,59,CA,1806.067678
1003960110,Pastor Damien Season One,Webseries,Film & Video,USD,11/3/2013 15:38,20000,10/4/2013 15:38,225,failed,3,US,225
100396408,Speculative Relationships: A Sci-fi Romance Comics Anthology,Anthologies,Comics,USD,6/5/2014 1:10,9000,5/6/2014 1:10,11357,successful,516,US,11357
1003967599,Veteran Art by David Geig,Mixed Media,Art,USD,4/1/2016 16:22,2000,3/2/2016 16:22,80,failed,2,US,80
1003974659,Note to Self,Art,Art,USD,6/27/2013 16:20,900,5/28/2013 16:20,6,failed,2,US,6
1003983201,Orillia Summer Theatre 2016,Theater,Theater,CAD,3/31/2016 18:00,1100,2/21/2016 21:24,1115,successful,17,CA,809.9024608
1003990867,Maria Sweet sings!,Indie Rock,Music,USD,8/27/2012 18:00,1000,8/9/2012 21:21,270,failed,4,US,270
1003997707,"Pretty Girls, The movie (Canceled)",Narrative Film,Film & Video,USD,5/9/2013 3:21,125000,3/25/2013 2:21,281,canceled,10,US,281
1004008910,AJ'S HANDMADE STYLES,DIY,Crafts,USD,10/28/2015 16:47,200,9/28/2015 17:47,0,failed,0,US,0
1004010327,Kickstart My Art,Digital Art,Art,GBP,8/30/2014 21:37,100,7/31/2014 21:37,3,failed,3,GB,5.08492674
1004013077,Spencer Capier Instrumental Project 2015,Music,Music,CAD,10/10/2014 22:51,4000,9/10/2014 22:51,4760,undefined,0,"N,""0",
1004020983,John Lennon Give Peace A Chance Book,Nonfiction,Publishing,CAD,2/23/2014 18:31,10000,1/24/2014 18:31,1895,failed,24,CA,1704.978439
1004025520,Jessica's Jewelry,Jewelry,Fashion,USD,5/22/2015 9:18,300,4/22/2015 9:18,0,failed,0,US,0
1004027294,The Creative Community,Photography,Photography,USD,8/15/2010 5:59,3500,6/14/2010 21:52,1632,failed,26,US,1632
1004030065,Green Light Radio broadcasts the Arise Festival 2014,Radio & Podcasts,Publishing,USD,6/26/2014 21:00,500,4/28/2014 20:25,5,failed,1,US,5
1004065093,Poetry Isn't Safe: a new Best Reading Ever Film,Documentary,Film & Video,USD,1/2/2014 5:59,4000,11/26/2013 19:20,630,failed,13,US,630
1004070621,"1 Man, 10 Days, 100+ Canvases",Painting,Art,USD,11/9/2012 10:13,10000,10/5/2012 10:13,100,failed,1,US,100
1004080416,(BT) Block Tower,Live Games,Games,USD,9/1/2014 23:17,2000,7/3/2014 23:17,0,failed,0,US,0
10040833,Versa-Tool,Product Design,Design,USD,9/18/2013 9:31,2000,8/14/2013 9:31,4201,successful,215,US,4201
1004084377,DreamAfrica,Animation,Film & Video,USD,2/14/2014 23:43,50000,1/15/2014 23:43,396,failed,7,US,396
1004091259,A R&B Project in need of pledges (Canceled),Music,Music,USD,10/21/2011 19:21,15000,9/21/2011 19:21,0,canceled,0,US,0
1004094650,Imagine You Could Build Anything,Architecture,Design,USD,9/29/2016 21:16,30000,8/30/2016 21:16,0,canceled,0,US,0
1004097002,Dayz To Come + You = New Worship Project,Rock,Music,USD,4/21/2014 18:12,1000,3/12/2014 17:12,41,failed,4,US,41
1004109096,New York Travel & Sightseeing for All - A Video Blog,Webseries,Film & Video,USD,10/12/2014 16:11,6000,9/16/2014 19:36,0,failed,0,US,0
1004112120,The MagPi Magazine - From Virtual to Reality,Journalism,Journalism,GBP,12/31/2012 20:01,6000,11/29/2012 20:01,29576.33,successful,616,GB,47368.73882
1004125151,"Loquat ""We Could Be Arsonists"" Short Film/Music Video",Film & Video,Film & Video,USD,11/17/2012 20:06,2000,10/18/2012 20:06,6625,successful,74,US,6625
1004126342,LUKAS LIGETI'S 50TH BIRTHDAY FESTIVAL: ORIGINAL NEW MUSIC!,Music,Music,USD,6/11/2015 4:00,5000,5/15/2015 2:12,6370,undefined,0,"N,""0",
1004126907,Unique Collage's,Photography,Photography,USD,3/12/2015 22:54,5000,2/10/2015 23:54,0,failed,0,US,0
100413062,Corey’s Coffee Bar,Food,Food,USD,2/22/2013 20:31,6000,1/23/2013 20:31,10,failed,1,US,10
1004131124,Inhale Sunrises.,Web,Technology,USD,4/14/2015 7:00,250000,4/8/2015 2:47,0,failed,0,US,0
1004156743,Ghetto Love written by Weedie,Fiction,Publishing,USD,9/29/2015 19:06,8000,9/9/2015 19:06,0,failed,0,US,0
1004167304,"Ping 2: Attack of the Spheres / Wii U, PS3, Steam",Video Games,Games,USD,11/18/2013 0:02,20000,10/19/2013 0:02,926.87,failed,64,US,926.87
1004189486,Loud Bicycle: Car horn for your bike,Product Design,Design,USD,1/13/2013 6:00,43000,12/7/2012 0:29,52837.51,successful,600,US,52837.51
1004192678,VINCE DURDEN: World's Most Eco-Friendly Backpack,Accessories,Fashion,USD,11/11/2016 20:17,2000,10/12/2016 20:17,5189,successful,77,US,886
1004198028,2000 Miles,Comedy,Film & Video,USD,6/17/2014 6:59,5000,5/29/2014 23:34,0,failed,0,US,0
1004203496,Black Mint Playing Cards,Playing Cards,Games,USD,3/2/2016 17:42,10000,2/1/2016 17:42,125808.4,successful,2140,US,125808.4
1004211205,The Holiday Experience 2014 - A Jazzy Christmas Celebration,Jazz,Music,USD,11/14/2014 22:00,5000,10/29/2014 23:32,5000,successful,43,US,5000
1004216021,Renwick Ally Album by Ryan Angell aka Andrew Juco,Pop,Music,USD,9/5/2015 2:29,10000,8/6/2015 2:29,0,failed,0,US,0
1004218067,The Amphibious Red Couch,Mixed Media,Art,USD,5/26/2012 7:43,250,5/18/2012 7:43,305,successful,18,US,305
1004220301,Rabbitwild - A Shelter in the Wilderness,Anthologies,Publishing,USD,8/31/2014 17:01,5000,7/24/2014 15:25,1,failed,1,US,1
1004220332,Leah Stein Dance Company 10th Anniversary Concert,Dance,Dance,USD,3/21/2012 12:38,5000,2/20/2012 13:38,5255,successful,97,US,5255
1004226383,Parthia Saffron - To your door one thread @ a time!,Small Batch,Food,CAD,8/7/2014 20:30,4000,7/16/2014 20:30,115,failed,6,CA,107.2122127
1004249231,Upcycled planters,Woodworking,Crafts,USD,3/21/2015 18:31,2000,2/19/2015 19:31,0,failed,0,US,0
1004255433,The Battle For Breukelen: A Neighborhood Epic,Film & Video,Film & Video,USD,11/7/2015 8:59,6000,10/10/2015 18:45,6695,undefined,0,"N,""0",
1004275298,Epic Backpacking Dynasty: The Global Millennial Revolution,Web,Journalism,USD,8/17/2014 1:05,110000,7/18/2014 1:05,0,failed,0,US,0
1004275497,The Ainsley Band Uk Tour,Indie Rock,Music,GBP,3/17/2014 0:00,250,2/14/2014 20:33,525,successful,21,GB,872.6351603
1004286651,Fantuckfastic Onesies,Performance Art,Art,USD,12/18/2015 11:38,600,11/18/2015 11:38,20,failed,2,US,20
1004298993,"""Tamboura Plays Violin"" - a collection of Pop & classical!",Music,Music,USD,3/28/2015 18:28,2750,2/11/2015 19:28,2926,undefined,0,"N,""0",
1004303528,iWISH: Sigil Magic,Art,Art,USD,1/7/2013 5:59,3000,12/17/2012 18:17,1870,failed,39,US,1870
1004304382,Mars Transit game by Funspace Circle of Friends & Bo Regard,Tabletop Games,Games,EUR,11/12/2015 14:35,28000,10/6/2015 19:16,2174,failed,14,DE,2443.68233
1004304591,"Orbs CCG, the asynchronous digital collectible card game!",Video Games,Games,USD,8/24/2013 7:00,40000,7/17/2013 6:19,7508.46,canceled,74,US,7508.46
1004307530,"""Sawyer The Dinosaur"" Children's Book",Children's Books,Publishing,USD,12/22/2013 1:18,1000,11/22/2013 1:18,10,failed,2,US,10
1004317441,"The Magician's Cat, Print edition of the eBook!",Children's Books,Publishing,USD,5/7/2014 18:11,4500,4/17/2014 18:11,4653,successful,111,US,4653
1004353925,Rustic Reclaimed Furniture 100% hand made,Woodworking,Crafts,USD,12/3/2015 2:50,10000,11/3/2015 2:50,0,failed,0,US,0
1004367374,League of Legends Cosplay,DIY,Crafts,USD,8/25/2014 5:59,500,7/9/2014 15:22,0,failed,0,US,0
1004372197,Animal Playing Cards,Playing Cards,Games,CAD,3/4/2016 1:14,2800,2/3/2016 1:14,782,failed,5,CA,558.617313
1004377000,Entertain Us - The Photobook by Lois Golding,Photobooks,Photography,GBP,5/23/2015 19:11,1500,4/23/2015 19:11,1570,successful,60,GB,2343.934279
1004379805,"Seeing Swiss: Pictures, People, and a World of Engineering",Places,Photography,USD,12/18/2014 2:06,700,11/18/2014 2:06,985,successful,14,US,985
100438743,Love. Guts. High School.,Theater,Theater,USD,4/16/2012 0:00,2500,3/13/2012 3:46,2667,successful,71,US,2667
1004394288,CAFE GANGSTER,Webseries,Film & Video,USD,9/24/2014 12:13,15000,8/25/2014 12:13,1220,failed,17,US,1220
1004399460,Rivers Monroe Fall Tour 2016,Pop,Music,USD,10/24/2016 5:59,25,10/10/2016 3:20,1310,successful,20,US,0
1004402863,Nightingale Noel - An A Cappella Holiday CD,Music,Music,USD,12/11/2015 21:02,1200,11/11/2015 21:02,1585,undefined,0,"N,""0",
1004405723,Golf Alpha Yankee: An LGBT Human Rights Documentary,Documentary,Film & Video,USD,8/18/2014 5:00,30000,6/29/2014 8:42,42060.63,successful,439,US,42060.63
1004405919,Colombian art gallery in LA: The Magic Realism strikes back!,Mixed Media,Art,USD,10/4/2014 23:03,25000,9/4/2014 23:03,1141.5,failed,69,US,1141.5
10044110,Can't Turn Back Now,Hip-Hop,Music,USD,5/4/2015 1:35,650,4/4/2015 1:35,2,failed,2,US,2
